Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15,S11TC,S1B_58,S1C_58,S2_58,S3_58,S4A_58,S4B_58,S5_58,S8_58,S9_58,S10_58,S11_58
2016-01-26,3410.0,,,,,,,,,,,,,6251.0,7939.0,3050.0,1940.0,6744.0,1425.0,4191.0,3313.0,3039.0,2171.0,3283.0
2016-01-27,3281.0,,,,,,,,,,,,,6151.0,7706.0,2843.0,1890.0,6500.0,1372.0,4059.0,3191.0,2967.0,2072.0,3121.0
2016-01-28,3138.0,,,,,,,,,,,,,6088.0,7506.0,2694.0,1700.0,6288.0,1331.0,3986.0,2991.0,2900.0,1947.0,2989.0
2016-01-29,3012.0,,,,,,,,,,,,,5988.0,7356.0,2543.0,1540.0,6094.0,1232.0,3940.0,2859.0,2873.0,1838.0,2879.0
2016-02-01,2922.0,,,,,,,,,,,,,5910.0,7294.0,2479.0,1446.0,6019.0,1203.0,3901.0,2691.0,2849.0,1653.0,2688.0
2016-02-02,2812.0,,,,,,,,,,,,,5873.0,7189.0,2321.0,1360.0,5869.0,1144.0,3866.0,2528.0,2797.0,1535.0,2572.0
2016-02-03,2698.0,,,,,,,,,,,,,5819.0,6944.0,2264.0,1280.0,5538.0,1088.0,3793.0,2391.0,2747.0,1361.0,2438.0
2016-02-04,2612.0,,,,,,,,,,,,,5804.0,6772.0,2207.0,1195.0,5281.0,1072.0,3735.0,2291.0,2698.0,1261.0,2319.0
2016-02-05,2536.0,,,,,,,,,,,,,5722.0,6628.0,2164.0,1115.0,5031.0,1031.0,3700.0,2231.0,2636.0,1211.0,2269.0
2016-02-08,2474.0,,,,,,,,,,,,,5684.0,6528.0,2114.0,1070.0,4906.0,884.0,3664.0,2196.0,2575.0,1181.0,
2016-02-09,2417.0,,,,,,,,,,,,,5633.0,6444.0,2086.0,1010.0,4800.0,813.0,3593.0,2143.0,2486.0,1153.0,
2016-02-10,2365.0,,,,,,,,,,,,,5618.0,6350.0,2032.0,980.0,4663.0,778.0,3496.0,2121.0,2413.0,1118.0,2279.0
2016-02-11,2341.0,,,,,,,,,,,,,5636.0,6266.0,1996.0,955.0,4613.0,763.0,3464.0,2100.0,2411.0,1118.0,2167.0
2016-02-12,2330.0,,,,,,,,,,,,,5638.0,6256.0,1971.0,950.0,4594.0,738.0,3479.0,2094.0,2425.0,1103.0,2150.0
2016-02-15,2373.0,,,,,,,,,,,,,5679.0,6313.0,2064.0,970.0,4614.0,779.0,3544.0,2091.0,2483.0,1139.0,2181.0
2016-02-16,2490.0,,,,,,,,,,,,,5689.0,6372.0,2293.0,1120.0,4666.0,819.0,3624.0,2203.0,2557.0,1250.0,2263.0
2016-02-17,2610.0,,,,,,,,,,,,,5764.0,6550.0,2500.0,1190.0,4831.0,853.0,3727.0,2334.0,2636.0,1339.0,2456.0
2016-02-18,2794.0,,,,,,,,,,,,,5900.0,7267.0,2736.0,1370.0,5019.0,931.0,3820.0,2478.0,2714.0,1467.0,2631.0
2016-02-19,2989.0,,,,,,,,,,,,,6000.0,7744.0,3129.0,1510.0,5213.0,994.0,3881.0,2634.0,2775.0,1622.0,2881.0
2016-02-22,3111.0,,,,,,,,,,,,,6050.0,7867.0,3414.0,1630.0,5250.0,1028.0,3927.0,2741.0,2818.0,1722.0,3006.0
2016-02-23,3242.0,,,,,,,,,,,,,6094.0,8028.0,3671.0,1810.0,5388.0,1077.0,3979.0,2825.0,2870.0,1800.0,3106.0
2016-02-24,3330.0,,,,,,,,,,,,,6119.0,8150.0,3814.0,1860.0,5569.0,1131.0,4011.0,2919.0,2906.0,1875.0,3206.0
2016-02-25,3397.0,,,,,,,,,,,,,6125.0,8328.0,3950.0,1910.0,5719.0,1166.0,4019.0,2953.0,2929.0,1892.0,3244.0
2016-02-26,3449.0,,,,,,,,,,,,,6131.0,8456.0,3986.0,1990.0,5784.0,1203.0,4025.0,3034.0,2934.0,1939.0,3275.0
2016-02-29,3507.0,,,,,,,,,,,,,6156.0,8486.0,4129.0,2030.0,5850.0,1225.0,4060.0,3063.0,2964.0,1981.0,3306.0
2016-03-01,3554.0,,,,,,,,,,,,,6203.0,8506.0,4171.0,2170.0,5931.0,1253.0,4075.0,3064.0,2987.0,2009.0,3336.0
2016-03-02,3594.0,,,,,,,,,,,,,6238.0,8572.0,4207.0,2210.0,6019.0,1313.0,4151.0,3075.0,3003.0,2036.0,3369.0
2016-03-03,3663.0,,,,,,,,,,,,,6309.0,8506.0,4357.0,2280.0,6088.0,1456.0,4186.0,3103.0,3019.0,2058.0,3381.0
2016-03-04,3722.0,,,,,,,,,,,,,6375.0,8511.0,4429.0,2320.0,6122.0,1556.0,4232.0,3172.0,3059.0,2119.0,3494.0
2016-03-07,3769.0,,,,,,,,,,,,,6425.0,8567.0,4486.0,2360.0,6138.0,1625.0,4261.0,3222.0,3087.0,2172.0,3556.0
2016-03-08,3861.0,,,,,,,,,,,,,6525.0,8656.0,4529.0,2450.0,6294.0,1750.0,4436.0,3297.0,3201.0,2250.0,3669.0
2016-03-09,3953.0,,,,,,,,,,,,,6675.0,8714.0,4557.0,2580.0,6397.0,1856.0,4550.0,3409.0,3269.0,2361.0,3794.0
2016-03-10,4049.0,,,,,,,,,,,,,7031.0,8758.0,4571.0,2670.0,6441.0,1969.0,4700.0,3534.0,3380.0,2467.0,3888.0
2016-03-11,4138.0,,,,,,,,,,,,,7125.0,8783.0,4629.0,2720.0,6506.0,2119.0,4771.0,3669.0,3494.0,2578.0,3988.0
2016-03-14,4227.0,,,,,,,,,,,,,7318.0,8775.0,4643.0,2750.0,6491.0,2263.0,5221.0,3716.0,3787.0,2656.0,4031.0
2016-03-15,4289.0,,,,,,,,,,,,,7431.0,8722.0,4664.0,2800.0,6491.0,2319.0,5521.0,3784.0,3923.0,2717.0,4063.0
2016-03-16,4378.0,,,,,,,,,,,,,7719.0,8697.0,4743.0,2850.0,6491.0,2359.0,5857.0,3838.0,4144.0,2789.0,4113.0
2016-03-17,4447.0,,,,,,,,,,,,,7966.0,8681.0,4800.0,2890.0,6494.0,2409.0,6050.0,3881.0,4316.0,2844.0,4163.0
2016-03-18,4514.0,,,,,,,,,,,,,8184.0,8567.0,4836.0,2940.0,6431.0,2434.0,6321.0,3966.0,4537.0,2911.0,4225.0
2016-03-21,4610.0,,,,,,,,,,,,,8325.0,8556.0,4954.0,3050.0,6394.0,2459.0,6500.0,4082.0,4696.0,3025.0,4307.0
2016-03-22,4688.0,,,,,,,,,,,,,8419.0,8597.0,5021.0,3140.0,6422.0,2503.0,6736.0,4128.0,4857.0,3094.0,4331.0
2016-03-23,4758.0,,,,,,,,,,,,,8475.0,8603.0,5054.0,3180.0,6466.0,2550.0,6943.0,4219.0,5014.0,3206.0,4413.0
2016-03-24,4812.0,,,,,,,,,,,,,8491.0,8569.0,5082.0,3205.0,6491.0,2629.0,7050.0,4314.0,5121.0,3288.0,4494.0
2016-03-29,4850.0,,,,,,,,,,,,,8497.0,8542.0,5071.0,3200.0,6506.0,2653.0,7100.0,4456.0,5186.0,3383.0,4531.0
2016-03-30,4869.0,,,,,,,,,,,,,8500.0,8486.0,5086.0,3220.0,6453.0,2641.0,7200.0,4488.0,5286.0,3417.0,4541.0
2016-03-31,4895.0,,,,,,,,,,,,,8481.0,8511.0,5093.0,3240.0,6475.0,2656.0,7275.0,4531.0,5316.0,3478.0,4566.0
2016-04-01,4918.0,,,,,,,,,,,,,8480.0,8528.0,4993.0,3220.0,6472.0,2683.0,7414.0,4631.0,5471.0,3567.0,4616.0
2016-04-04,4954.0,,,,,,,,,,,,,8481.0,8550.0,4942.0,3213.0,6506.0,2725.0,7636.0,4725.0,5621.0,3600.0,4730.0
2016-04-05,4999.0,,,,,,,,,,,,,8500.0,8556.0,4921.0,3180.0,6525.0,2744.0,7880.0,4819.0,5817.0,3683.0,4750.0
2016-04-06,5059.0,,,,,,,,,,,,,8506.0,8592.0,4914.0,3190.0,6638.0,2769.0,8066.0,4925.0,5996.0,3761.0,4794.0
2016-04-07,5142.0,,,,,,,,,,,,,8519.0,8647.0,4911.0,3225.0,6794.0,2819.0,8273.0,5066.0,6174.0,3900.0,4850.0
2016-04-08,5232.0,,,,,,,,,,,,,8531.0,8806.0,4907.0,3250.0,6969.0,2856.0,8544.0,5216.0,6317.0,4050.0,4950.0
2016-04-11,5299.0,,,,,,,,,,,,,8538.0,8906.0,4936.0,3300.0,7081.0,2891.0,8666.0,5284.0,6464.0,4139.0,4981.0
2016-04-12,5358.0,,,,,,,,,,,,,8541.0,9022.0,4986.0,3330.0,7238.0,2994.0,8724.0,5319.0,6529.0,4175.0,5000.0
2016-04-13,5447.0,,,,,,,,,,,,,8675.0,9119.0,5007.0,3360.0,7322.0,3300.0,8778.0,5429.0,6620.0,4231.0,5029.0
2016-04-14,5525.0,,,,,,,,,,,,,8778.0,9311.0,5014.0,3380.0,7494.0,3475.0,8856.0,5519.0,6677.0,4293.0,5088.0
2016-04-15,5632.0,,,,,,,,,,,,,8853.0,9600.0,5014.0,3420.0,7863.0,3800.0,8975.0,5581.0,6707.0,4353.0,5144.0
2016-04-18,5702.0,,,,,,,,,,,,,8909.0,9794.0,5014.0,3430.0,8044.0,4019.0,9011.0,5644.0,6764.0,4394.0,5184.0
2016-04-19,5753.0,,,,,,,,,,,,,8962.0,10022.0,5007.0,3450.0,8250.0,4175.0,9021.0,5669.0,6764.0,4400.0,5194.0
2016-04-20,5840.0,,,,,,,,,,,,,9053.0,10594.0,5007.0,3460.0,8631.0,4538.0,9014.0,5622.0,6757.0,4350.0,5150.0
2016-04-21,5877.0,,,,,,,,,,,,,9090.0,11017.0,5000.0,3460.0,8906.0,4669.0,8964.0,5594.0,6657.0,4314.0,5163.0
2016-04-22,5915.0,,,,,,,,,,,,,9106.0,11517.0,4986.0,3460.0,9269.0,4775.0,8900.0,5544.0,6550.0,4275.0,5125.0
2016-04-25,5920.0,,,,,,,,,,,,,9091.0,11733.0,4957.0,3400.0,9513.0,4856.0,8844.0,5507.0,6484.0,4241.0,5100.0
2016-04-26,5924.0,,,,,,,,,,,,,9078.0,12006.0,4907.0,3380.0,9763.0,4997.0,8680.0,5481.0,6284.0,4217.0,5075.0
2016-04-27,5936.0,,,,,,,,,,,,,9072.0,12356.0,4871.0,3365.0,9931.0,5213.0,8539.0,5406.0,6191.0,4175.0,5019.0
2016-04-28,5942.0,,,,,,,,,,,,,9063.0,12539.0,4850.0,3355.0,10038.0,5338.0,8432.0,5381.0,6106.0,4153.0,5000.0
2016-04-29,5956.0,,,,,,,,,,,,,9056.0,12653.0,4854.0,3340.0,10088.0,5531.0,8364.0,5357.0,6027.0,4156.0,5014.0
2016-05-03,5931.0,,,,,,,,,,,,,9031.0,12591.0,4850.0,3340.0,10025.0,5553.0,8207.0,5357.0,5884.0,4163.0,5029.0
2016-05-04,5881.0,,,,,,,,,,,,,9013.0,12431.0,4838.0,3340.0,9850.0,5566.0,8014.0,5350.0,5670.0,4166.0,5029.0
2016-05-05,5826.0,,,,,,,,,,,,,9003.0,11931.0,4846.0,3330.0,9644.0,5556.0,7914.0,5358.0,5513.0,4189.0,5033.0
2016-05-06,5789.0,,,,,,,,,,,,,8988.0,11733.0,4796.0,3320.0,9500.0,5506.0,7804.0,5429.0,5413.0,4222.0,5021.0
2016-05-09,5746.0,,,,,,,,,,,,,8947.0,11600.0,4793.0,3260.0,9381.0,5450.0,7705.0,5441.0,5306.0,4233.0,5031.0
2016-05-10,5679.0,,,,,,,,,,,,,8859.0,11411.0,4757.0,3230.0,9263.0,5281.0,7604.0,5425.0,5207.0,4219.0,5000.0
2016-05-11,5611.0,,,,,,,,,,,,,8734.0,11228.0,4736.0,3210.0,9163.0,5094.0,7400.0,5441.0,5054.0,4222.0,4981.0
2016-05-12,5581.0,,,,,,,,,,,,,8644.0,11056.0,4786.0,3215.0,9125.0,4975.0,7193.0,5491.0,4868.0,4261.0,4988.0
2016-05-13,5574.0,,,,,,,,,,,,,8597.0,10983.0,4814.0,3240.0,9100.0,4919.0,7043.0,5544.0,4761.0,4311.0,5006.0
2016-05-16,5577.0,,,,,,,,,,,,,8531.0,10983.0,4821.0,3250.0,9122.0,4941.0,6986.0,5569.0,4707.0,4339.0,5038.0
2016-05-17,5592.0,,,,,,,,,,,,,8513.0,11050.0,4836.0,3290.0,9163.0,4906.0,6925.0,5606.0,4682.0,4369.0,5019.0
2016-05-18,5616.0,,,,,,,,,,,,,8503.0,11228.0,4864.0,3290.0,9306.0,4894.0,6901.0,5631.0,4636.0,4386.0,5031.0
2016-05-19,5743.0,,,,,,,,,,,,,8500.0,12239.0,4971.0,3350.0,9788.0,4903.0,6894.0,5672.0,4638.0,4419.0,5053.0
2016-05-20,5837.0,,,,,,,,,,,,,8497.0,13094.0,5007.0,3370.0,10175.0,4925.0,6939.0,5691.0,4651.0,4453.0,5072.0
2016-05-23,5884.0,,,,,,,,,,,,,8541.0,13550.0,5021.0,3370.0,10356.0,4894.0,6953.0,5722.0,4655.0,4483.0,5088.0
2016-05-24,5944.0,,,,,,,,,,,,,8547.0,14033.0,5079.0,3390.0,10488.0,4841.0,7006.0,5766.0,4701.0,4522.0,5122.0
2016-05-25,5984.0,,,,,,,,,,,,,8553.0,14167.0,5107.0,3400.0,10663.0,4834.0,7071.0,5800.0,4744.0,4539.0,5144.0
2016-05-26,6044.0,,,,,,,,,,,,,8547.0,14189.0,5236.0,3415.0,10906.0,4831.0,7136.0,5828.0,4771.0,4575.0,5209.0
2016-05-27,6079.0,,,,,,,,,,,,,8547.0,14217.0,5307.0,3430.0,11013.0,4813.0,7150.0,5875.0,4782.0,4603.0,5244.0
2016-05-31,6088.0,,,,,,,,,,,,,8547.0,14144.0,5343.0,3440.0,11000.0,4794.0,7150.0,5919.0,4746.0,4636.0,5294.0
2016-06-01,6079.0,,,,,,,,,,,,,8538.0,14044.0,5364.0,3430.0,10950.0,4750.0,7164.0,5931.0,4707.0,4650.0,5288.0
2016-06-02,6072.0,,,,,,,,,,,,,8509.0,14033.0,5368.0,3480.0,10913.0,4691.0,7196.0,5913.0,4688.0,4633.0,5281.0
2016-06-03,6077.0,,,,,,,,,,,,,8509.0,14128.0,5361.0,3480.0,10981.0,4653.0,7253.0,5891.0,4731.0,4608.0,5256.0
2016-06-06,6059.0,,,,,,,,,,,,,8494.0,14178.0,5321.0,3460.0,11000.0,4566.0,7274.0,5857.0,4786.0,4591.0,5243.0
2016-06-07,6036.0,,,,,,,,,,,,,8472.0,14192.0,5254.0,3435.0,11038.0,4519.0,7246.0,5847.0,4807.0,4569.0,5200.0
2016-06-08,6017.0,,,,,,,,,,,,,8463.0,14161.0,5231.0,3440.0,10969.0,4409.0,7275.0,5841.0,4843.0,4564.0,5209.0
2016-06-09,6015.0,,,,,,,,,,,,,8391.0,14188.0,5245.0,3463.0,11006.0,4300.0,7304.0,5833.0,4882.0,4554.0,5220.0
2016-06-10,6009.0,,,,,,,,,,,,,8319.0,14194.0,5245.0,3463.0,11047.0,4206.0,7361.0,5833.0,4900.0,4550.0,5220.0
2016-06-13,5981.0,,,,,,,,,,,,,8272.0,14089.0,5250.0,3380.0,11050.0,4138.0,7386.0,5786.0,4936.0,4556.0,5250.0
2016-06-14,5995.0,,,,,,,,,,,,,8219.0,14033.0,5257.0,3370.0,11163.0,4100.0,7425.0,5803.0,5068.0,4569.0,5269.0
2016-06-15,6023.0,,,,,,,,,,,,,8178.0,13894.0,5300.0,3410.0,11313.0,3953.0,7564.0,5838.0,5186.0,4617.0,5300.0
2016-06-16,6051.0,,,,,,,,,,,,,8156.0,13894.0,5343.0,3465.0,11400.0,3797.0,7639.0,5891.0,5243.0,4664.0,5344.0
2016-06-17,6105.0,,,,,,,,,,,,,8081.0,13978.0,5407.0,3555.0,11594.0,3738.0,7736.0,5919.0,5343.0,4689.0,5372.0
2016-06-20,6173.0,,,,,,,,,,,,,8047.0,14068.0,5543.0,3580.0,11763.0,3616.0,7921.0,5966.0,5500.0,4747.0,5413.0
2016-06-21,6260.0,,,,,,,,,,,,,8003.0,14161.0,5650.0,3640.0,11863.0,3575.0,8164.0,6072.0,5718.0,4807.0,5500.0
2016-06-22,6361.0,,,,,,,,,,,,,8000.0,14244.0,5764.0,3710.0,12044.0,3513.0,8443.0,6156.0,6014.0,4878.0,5581.0
2016-06-23,6464.0,,,,,,,,,,,,,8047.0,14417.0,5886.0,3770.0,12206.0,3509.0,8697.0,6225.0,6254.0,4944.0,5656.0
2016-06-24,6572.0,,,,,,,,,,,,,8047.0,14606.0,6136.0,3825.0,12394.0,3494.0,8907.0,6250.0,6386.0,4972.0,5688.0
2016-06-27,6621.0,,,,,,,,,,,,,8103.0,14719.0,6164.0,3850.0,12519.0,3488.0,9064.0,6288.0,6471.0,5006.0,5738.0
2016-06-28,6662.0,,,,,,,,,,,,,8191.0,14933.0,6171.0,3900.0,12763.0,3469.0,9157.0,6266.0,6475.0,4994.0,5744.0
2016-06-29,6713.0,,,,,,,,,,,,,8425.0,15111.0,6193.0,3930.0,12938.0,3578.0,9161.0,6269.0,6397.0,5017.0,5781.0
2016-06-30,6766.0,,,,,,,,,,,,,8544.0,15228.0,6221.0,3990.0,13119.0,3644.0,9179.0,6297.0,6343.0,5069.0,5800.0
2016-07-01,6799.0,,,,,,,,,,,,,8650.0,15239.0,6279.0,4060.0,13131.0,3688.0,9186.0,6297.0,6336.0,5072.0,5813.0
2016-07-04,6816.0,,,,,,,,,,,,,8707.0,15241.0,6300.0,4088.0,13164.0,3736.0,9100.0,6322.0,6283.0,5100.0,5869.0
2016-07-05,6828.0,,,,,,,,,,,,,8772.0,15208.0,6346.0,4100.0,13150.0,3741.0,8949.0,6356.0,6223.0,5167.0,5969.0
2016-07-06,6821.0,,,,,,,,,,,,,8850.0,15053.0,6407.0,4110.0,13041.0,3769.0,8793.0,6366.0,6136.0,5186.0,
2016-07-07,6826.0,,,,,,,,,,,,,9041.0,14972.0,6429.0,4140.0,12925.0,3831.0,8631.0,6413.0,5993.0,5233.0,6044.0
2016-07-08,6842.0,,,,,,,,,,,,,9200.0,14800.0,6486.0,4200.0,12750.0,3878.0,8524.0,6484.0,5843.0,5339.0,6194.0
2016-07-11,6859.0,,,,,,,,,,,,,9475.0,14650.0,6529.0,4230.0,12569.0,3956.0,8439.0,6534.0,5779.0,5386.0,6238.0
2016-07-12,6931.0,,,,,,,,,,,,,10944.0,14383.0,6629.0,4280.0,12244.0,4025.0,8269.0,6613.0,5625.0,5486.0,6319.0
2016-07-13,6995.0,,,,,,,,,,,,,11850.0,14244.0,6714.0,4320.0,11988.0,4106.0,8041.0,6781.0,5486.0,5592.0,6425.0
2016-07-14,7071.0,,,,,,,,,,,,,12394.0,14106.0,6821.0,4380.0,11663.0,4209.0,7911.0,6988.0,5286.0,5894.0,6619.0
2016-07-15,7142.0,,,,,,,,,,,,,12819.0,13983.0,6893.0,4400.0,11475.0,4247.0,7832.0,7225.0,5196.0,6128.0,6763.0
2016-07-18,7203.0,,,,,,,,,,,,,13000.0,13944.0,6917.0,4460.0,11469.0,4275.0,7786.0,7411.0,5150.0,6288.0,6907.0
2016-07-19,7245.0,,,,,,,,,,,,,13069.0,13828.0,6986.0,4520.0,11300.0,4328.0,7704.0,7556.0,5064.0,6467.0,7006.0
2016-07-20,7275.0,,,,,,,,,,,,,13103.0,13539.0,7050.0,4590.0,11103.0,4453.0,7664.0,7656.0,5029.0,6578.0,7094.0
2016-07-21,7268.0,,,,,,,,,,,,,13069.0,13336.0,7071.0,4600.0,10884.0,4522.0,7618.0,7719.0,4982.0,6628.0,7125.0
2016-07-22,7250.0,,,,,,,,,,,,,12869.0,13183.0,7057.0,4580.0,10625.0,4553.0,7589.0,7825.0,4954.0,6725.0,7188.0
2016-07-25,7237.0,,,,,,,,,,,,,12769.0,13072.0,7050.0,4570.0,10500.0,4569.0,7604.0,7844.0,4982.0,6744.0,7188.0
2016-07-26,7192.0,,,,,,,,,,,,,12609.0,12906.0,7007.0,4570.0,10172.0,4588.0,7614.0,7850.0,4982.0,6753.0,7206.0
2016-07-27,7131.0,,,,,,,,,,,,,12472.0,12756.0,6957.0,4550.0,9903.0,4584.0,7607.0,7791.0,4979.0,6725.0,7175.0
2016-07-28,7079.0,,,,,,,,,,,,,12275.0,12678.0,6914.0,4540.0,9656.0,4619.0,7593.0,7753.0,4947.0,6681.0,7125.0
2016-07-29,7047.0,,,,,,,,,,,,,12131.0,12578.0,6886.0,4530.0,9544.0,4625.0,7582.0,7734.0,4944.0,6661.0,7094.0
2016-08-01,6999.0,,,,,,,,,,,,,12069.0,12494.0,6886.0,4490.0,9463.0,4603.0,7566.0,7644.0,4880.0,6592.0,7056.0
2016-08-02,6936.0,,,,,,,,,,,,,11950.0,12356.0,6868.0,4440.0,9325.0,4581.0,7487.0,7569.0,4813.0,6525.0,7013.0
2016-08-03,6881.0,,,,,,,,,,,,,11947.0,12272.0,6843.0,4400.0,9144.0,4534.0,7335.0,7572.0,4679.0,6489.0,6963.0
2016-08-04,6813.0,,,,,,,,,,,,,11984.0,12119.0,6764.0,4390.0,8813.0,4578.0,7197.0,7569.0,4481.0,6464.0,6938.0
2016-08-05,6755.0,,,,,,,,,,,,,12047.0,11994.0,6657.0,4380.0,8597.0,4566.0,7100.0,7559.0,4386.0,6456.0,6844.0
2016-08-08,6702.0,,,,,,,,,,,,,12091.0,11800.0,6579.0,4340.0,8481.0,4588.0,7061.0,7541.0,4264.0,6417.0,6797.0
2016-08-09,6663.0,,,,,,,,,,,,,12138.0,11678.0,6529.0,4300.0,8422.0,4591.0,7004.0,7513.0,4189.0,6394.0,
2016-08-10,6629.0,,,,,,,,,,,,,12144.0,11661.0,6486.0,4270.0,8397.0,4613.0,6950.0,7459.0,4100.0,6358.0,6738.0
2016-08-11,6636.0,,,,,,,,,,,,,12150.0,11744.0,6517.0,4230.0,8369.0,4647.0,6921.0,7475.0,4064.0,6394.0,6750.0
2016-08-12,6658.0,,,,,,,,,,,,,12175.0,11900.0,6529.0,4230.0,8450.0,4681.0,6925.0,7475.0,4032.0,6422.0,6719.0
2016-08-15,6690.0,,,,,,,,,,,,,12206.0,12122.0,6568.0,4220.0,8588.0,4719.0,6957.0,7458.0,4039.0,6414.0,6693.0
2016-08-16,6768.0,,,,,,,,,,,,,12350.0,12428.0,6682.0,4220.0,8819.0,4738.0,7018.0,7493.0,4079.0,6438.0,6714.0
2016-08-17,6912.0,,,,,,,,,,,,,12519.0,13139.0,6764.0,4320.0,9313.0,4769.0,7193.0,7525.0,4200.0,6494.0,6747.0
2016-08-18,7047.0,,,,,,,,,,,,,12625.0,13756.0,6879.0,4370.0,9750.0,4794.0,7336.0,7563.0,4457.0,6508.0,6781.0
2016-08-19,7173.0,,,,,,,,,,,,,12700.0,14300.0,7014.0,4440.0,10106.0,4800.0,7436.0,7638.0,4543.0,6583.0,6891.0
2016-08-22,7265.0,,,,,,,,,,,,,12719.0,14606.0,7086.0,4485.0,10506.0,4781.0,7557.0,7703.0,4614.0,6633.0,6950.0
2016-08-23,7345.0,,,,,,,,,,,,,12869.0,14833.0,7150.0,4525.0,10825.0,4800.0,7607.0,7734.0,4686.0,6678.0,6969.0
2016-08-24,7416.0,,,,,,,,,,,,,12944.0,14928.0,7200.0,4610.0,10963.0,4769.0,7679.0,7822.0,4743.0,6792.0,7050.0
2016-08-25,7478.0,,,,,,,,,,,,,12975.0,15017.0,7293.0,4655.0,11100.0,4769.0,7707.0,7900.0,4807.0,6813.0,7100.0
2016-08-26,7532.0,,,,,,,,,,,,,12972.0,15100.0,7321.0,4675.0,11263.0,4784.0,7764.0,7988.0,4839.0,6900.0,7181.0
2016-08-30,7572.0,,,,,,,,,,,,,12922.0,15217.0,7336.0,4705.0,11356.0,4772.0,7825.0,8056.0,4916.0,6950.0,7231.0
2016-08-31,7611.0,,,,,,,,,,,,,12941.0,15328.0,7329.0,4715.0,11475.0,4833.0,7886.0,8106.0,4969.0,6978.0,7238.0
2016-09-01,7632.0,,,,,,,,,,,,,12944.0,15367.0,7339.0,4725.0,11550.0,4853.0,7900.0,8125.0,4980.0,7011.0,7238.0
2016-09-02,7625.0,,,,,,,,,,,,,12884.0,15322.0,7289.0,4730.0,11563.0,4856.0,7943.0,8128.0,5023.0,7011.0,7250.0
2016-09-05,7589.0,,,,,,,,,,,,,12743.0,15044.0,7243.0,4730.0,11482.0,4857.0,7950.0,8125.0,5035.0,7006.0,7244.0
2016-09-06,7539.0,,,,,,,,,,,,,12569.0,14728.0,7164.0,4720.0,11375.0,4834.0,8004.0,8097.0,5114.0,6986.0,7209.0
2016-09-07,7413.0,,,,,,,,,,,,,12256.0,14194.0,6971.0,4650.0,11125.0,4841.0,8079.0,8038.0,5071.0,6906.0,7150.0
2016-09-08,7322.0,,,,,,,,,,,,,11956.0,13806.0,6850.0,4590.0,10963.0,4872.0,8107.0,7963.0,5093.0,6845.0,7113.0
2016-09-09,7285.0,,,,,,,,,,,,,11769.0,13633.0,6807.0,4540.0,10875.0,4969.0,8207.0,7906.0,5114.0,6800.0,7069.0
2016-09-12,7236.0,,,,,,,,,,,,,11519.0,13350.0,6771.0,4510.0,10713.0,4966.0,8271.0,7894.0,5125.0,6794.0,
2016-09-13,7159.0,,,,,,,,,,,,,11100.0,12861.0,6750.0,4500.0,10406.0,4972.0,8336.0,7872.0,5125.0,6761.0,6981.0
2016-09-14,7096.0,,,,,,,,,,,,,10706.0,12600.0,6671.0,4550.0,10150.0,5019.0,8471.0,7771.0,5268.0,6663.0,6886.0
2016-09-15,7075.0,,,,,,,,,,,,,10425.0,12444.0,6621.0,4590.0,9909.0,5058.0,8621.0,7790.0,5389.0,6658.0,6860.0
2016-09-16,7063.0,,,,,,,,,,,,,10316.0,12306.0,6567.0,4613.0,9788.0,5146.0,8743.0,7760.0,5471.0,6660.0,6863.0
2016-09-19,7061.0,,,,,,,,,,,,,10250.0,12225.0,6567.0,4620.0,9681.0,5180.0,8779.0,7786.0,5521.0,6659.0,6923.0
2016-09-20,7053.0,,,,,,,,,,,,,10203.0,12183.0,6593.0,4630.0,9581.0,5239.0,8814.0,7731.0,5554.0,6617.0,6844.0
2016-09-21,7054.0,,,,,,,,,,,,,10316.0,12022.0,6601.0,4636.0,9488.0,5327.0,8839.0,7731.0,5579.0,6567.0,6844.0
2016-09-22,7103.0,,,,,,,,,,,,,10488.0,11931.0,6726.0,4696.0,9366.0,5363.0,8879.0,7771.0,5564.0,6672.0,6914.0
2016-09-23,7130.0,,,,,,,,,,,,,10800.0,11872.0,6733.0,4706.0,9281.0,5506.0,8889.0,7791.0,5539.0,6683.0,6919.0
2016-09-26,7146.0,,,,,,,,,,,,,10950.0,11764.0,6737.0,4726.0,9225.0,5569.0,8893.0,7819.0,5539.0,6719.0,6919.0
2016-09-27,7155.0,,,,,,,,,,,,,11138.0,11733.0,6709.0,4731.0,9028.0,5672.0,8904.0,7875.0,5529.0,6742.0,6925.0
2016-09-28,7166.0,,,,,,,,,,,,,11344.0,11728.0,6691.0,4750.0,8950.0,5744.0,8900.0,7881.0,5543.0,6731.0,6897.0
2016-09-29,7175.0,,,,,,,,,,,,,11556.0,11739.0,6651.0,4770.0,8913.0,5838.0,8875.0,7875.0,5511.0,6739.0,6878.0
2016-09-30,7180.0,,,,,,,,,,,,,11778.0,11739.0,6673.0,4770.0,8947.0,5919.0,8771.0,7831.0,5443.0,6697.0,6875.0
2016-10-03,7158.0,,,,,,,,,,,,,11906.0,11766.0,6567.0,4788.0,8950.0,5931.0,8732.0,7785.0,5404.0,6690.0,6806.0
2016-10-04,7146.0,,,,,,,,,,,,,12013.0,11756.0,6517.0,4788.0,8944.0,5947.0,8664.0,7783.0,5354.0,6683.0,6820.0
