Date,P4TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
2023-05-16,10492.0,10630.0,21032.0,10307.0,4898.0,10156.0,13336.0,20423.0,14220.0
2023-05-17,10007.0,10094.0,20270.0,9845.0,4536.0,9514.0,12925.0,20031.0,13778.0
2023-05-18,9776.0,9800.0,19875.0,9588.0,4357.0,8844.0,12805.0,19597.0,13314.0
2023-05-19,9665.0,9660.0,19586.0,9410.0,4269.0,8625.0,12827.0,19535.0,13340.0
2023-05-22,9646.0,9590.0,19468.0,9354.0,4221.0,8550.0,12923.0,19472.0,13495.0
2023-05-23,9575.0,9465.0,19350.0,9298.0,4156.0,8461.0,12898.0,19422.0,13685.0
2023-05-24,9317.0,9240.0,19159.0,9054.0,4000.0,8233.0,12545.0,19298.0,13519.0
2023-05-25,8936.0,8765.0,18800.0,8825.0,3888.0,7767.0,12018.0,18928.0,12978.0
2023-05-26,8736.0,8485.0,18568.0,8633.0,3779.0,7428.0,11859.0,19061.0,13095.0
2023-05-29,,,,,,7261.0,,,
2023-05-30,8475.0,8180.0,18177.0,8465.0,3685.0,7139.0,11545.0,18755.0,12752.0
2023-05-31,8069.0,7715.0,17645.0,8288.0,3566.0,7039.0,10945.0,18661.0,12259.0
2023-06-01,7934.0,7535.0,17373.0,8262.0,3534.0,7000.0,10766.0,18592.0,12127.0
2023-06-02,7933.0,7535.0,17295.0,8288.0,3391.0,,10814.0,18237.0,11844.0
2023-06-05,8098.0,7675.0,17475.0,8491.0,3386.0,7133.0,11020.0,18270.0,12018.0
2023-06-06,8637.0,8000.0,17918.0,9068.0,3557.0,7553.0,11861.0,18319.0,12616.0
2023-06-07,8916.0,8200.0,18291.0,9448.0,3675.0,8050.0,12145.0,18544.0,12928.0
2023-06-08,8976.0,8250.0,18423.0,9646.0,3694.0,8106.0,12086.0,18399.0,12728.0
2023-06-09,8980.0,8300.0,18523.0,9646.0,3688.0,8044.0,12027.0,18594.0,12814.0
2023-06-12,8959.0,8300.0,18473.0,9658.0,3654.0,8022.0,11975.0,18563.0,12723.0
2023-06-13,8961.0,8245.0,18450.0,9788.0,3691.0,8106.0,11916.0,18879.0,12797.0
2023-06-14,9130.0,8205.0,18473.0,9992.0,3765.0,8467.0,12311.0,18616.0,12896.0
2023-06-15,9322.0,8265.0,18564.0,10268.0,3810.0,9289.0,12625.0,18757.0,13209.0
2023-06-16,9402.0,8275.0,18600.0,10498.0,3869.0,10016.0,12661.0,18642.0,13121.0
2023-06-19,9397.0,8270.0,18614.0,10593.0,3879.0,10467.0,12559.0,18512.0,12826.0
2023-06-20,9232.0,8132.0,18465.0,10558.0,3865.0,10800.0,12209.0,18289.0,12618.0
2023-06-21,9081.0,8065.0,18277.0,10290.0,3814.0,10500.0,12064.0,18315.0,12619.0
2023-06-22,8927.0,7965.0,18032.0,10054.0,3768.0,10113.0,11927.0,17850.0,12435.0
2023-06-23,8803.0,7848.0,17827.0,9898.0,3719.0,9631.0,11827.0,18042.0,12553.0
2023-06-26,8677.0,7683.0,17564.0,9789.0,3675.0,9519.0,11736.0,17945.0,12544.0
2023-06-27,8461.0,7433.0,17236.0,9623.0,3614.0,9494.0,11493.0,17798.0,12376.0
2023-06-28,8190.0,7170.0,16955.0,9398.0,3438.0,9439.0,11148.0,17568.0,12143.0
2023-06-29,8032.0,7005.0,16809.0,9292.0,3375.0,,10918.0,17431.0,11969.0
2023-06-30,7937.0,6915.0,16759.0,9123.0,3329.0,9317.0,10849.0,17481.0,11881.0
2023-07-03,7794.0,6845.0,16677.0,8979.0,3239.0,9192.0,10609.0,17167.0,11680.0
2023-07-04,7555.0,6655.0,16527.0,8707.0,3143.0,8794.0,10277.0,17075.0,11293.0
2023-07-05,7387.0,6565.0,16427.0,8383.0,3053.0,8328.0,10127.0,17019.0,11130.0
2023-07-06,7400.0,6635.0,16527.0,8134.0,2997.0,7922.0,10303.0,17133.0,11276.0
2023-07-07,7516.0,6845.0,16791.0,8019.0,2969.0,7708.0,10532.0,17509.0,11735.0
2023-07-10,7630.0,6975.0,16986.0,8008.0,2962.0,7581.0,10750.0,17336.0,11693.0
2023-07-11,7907.0,7445.0,17545.0,7894.0,2927.0,7436.0,11205.0,17749.0,12187.0
2023-07-12,8438.0,8560.0,18495.0,7813.0,2928.0,7558.0,11795.0,18146.0,12555.0
2023-07-13,8570.0,8980.0,18773.0,7781.0,2926.0,7672.0,11818.0,18298.0,12654.0
2023-07-14,8517.0,9090.0,18830.0,7642.0,2904.0,7628.0,11655.0,18162.0,12567.0
2023-07-17,8420.0,9110.0,18803.0,7542.0,2837.0,7556.0,11430.0,18237.0,12385.0
2023-07-18,8134.0,8754.0,18309.0,7359.0,2763.0,7339.0,11115.0,18017.0,12178.0
2023-07-19,7604.0,7875.0,17400.0,7044.0,2641.0,7061.0,10686.0,17570.0,11703.0
2023-07-20,7167.0,7165.0,16705.0,6804.0,2555.0,6839.0,10282.0,17060.0,11366.0
2023-07-21,6984.0,6885.0,16355.0,6671.0,2530.0,6706.0,10142.0,16901.0,11299.0
2023-07-24,6850.0,6735.0,16152.0,6525.0,2501.0,6617.0,10018.0,16402.0,11096.0
2023-07-25,6718.0,6610.0,15964.0,6292.0,2466.0,6369.0,9950.0,16106.0,10898.0
2023-07-26,6908.0,7020.0,16209.0,6285.0,2447.0,6172.0,10175.0,16164.0,10956.0
2023-07-27,7258.0,7700.0,16768.0,6370.0,2485.0,6144.0,10505.0,16240.0,11126.0
2023-07-28,7438.0,7960.0,17082.0,6433.0,2508.0,6114.0,10723.0,16288.0,11248.0
2023-07-31,7628.0,8210.0,17364.0,6546.0,2535.0,6197.0,10950.0,16433.0,11451.0
2023-08-01,7971.0,8585.0,18005.0,6825.0,2623.0,6389.0,11305.0,16530.0,11622.0
2023-08-02,8405.0,9380.0,18995.0,7077.0,2696.0,6781.0,11525.0,17104.0,12092.0
2023-08-03,8674.0,9950.0,19518.0,7251.0,2756.0,7058.0,11609.0,17373.0,12176.0
2023-08-04,8864.0,10480.0,19815.0,7361.0,2800.0,7203.0,11595.0,17258.0,12210.0
2023-08-07,9037.0,10805.0,20032.0,7640.0,2846.0,7333.0,11580.0,17285.0,12158.0
2023-08-08,9418.0,11235.0,20430.0,8196.0,3174.0,7747.0,11786.0,17775.0,12433.0
2023-08-09,9762.0,11755.0,20809.0,8529.0,3415.0,,12014.0,18249.0,12788.0
2023-08-10,10293.0,12615.0,21277.0,8998.0,3653.0,8106.0,12441.0,18221.0,12961.0
2023-08-11,10701.0,13220.0,21709.0,9450.0,3844.0,8856.0,12714.0,18514.0,13209.0
2023-08-14,10945.0,13550.0,22033.0,9753.0,4019.0,9186.0,12832.0,18868.0,13508.0
2023-08-15,11374.0,14044.0,22489.0,10150.0,4625.0,9844.0,13167.0,19548.0,13925.0
2023-08-16,12038.0,14840.0,23186.0,10638.0,5116.0,10292.0,13914.0,20845.0,14738.0
2023-08-17,12366.0,15350.0,23664.0,10775.0,5394.0,10633.0,14217.0,21531.0,15014.0
2023-08-18,12540.0,15810.0,23900.0,10850.0,5474.0,10683.0,14245.0,21832.0,15056.0
2023-08-21,12536.0,15900.0,24009.0,10742.0,5440.0,10558.0,14223.0,21904.0,15075.0
2023-08-22,12311.0,15810.0,23991.0,10358.0,5381.0,10042.0,13893.0,21986.0,14803.0
2023-08-23,11927.0,15395.0,23641.0,9958.0,5269.0,9400.0,13445.0,22143.0,14612.0
2023-08-24,11770.0,15035.0,23309.0,9747.0,5215.0,9033.0,13528.0,22152.0,14835.0
2023-08-25,11705.0,14720.0,23077.0,9718.0,5225.0,8906.0,13670.0,22061.0,14965.0
2023-08-28,,,,,,8806.0,,,
2023-08-29,12145.0,14787.0,23409.0,10233.0,5431.0,8961.0,14472.0,21983.0,15310.0
2023-08-30,12353.0,14777.0,23364.0,10667.0,5685.0,9472.0,14744.0,21954.0,15640.0
2023-08-31,12190.0,14275.0,22918.0,10842.0,5790.0,9689.0,14586.0,22055.0,15630.0
2023-09-01,11964.0,13820.0,22477.0,10870.0,5855.0,,14314.0,21975.0,15462.0
2023-09-04,11969.0,13605.0,22245.0,11267.0,5998.0,9911.0,14209.0,21283.0,15010.0
2023-09-05,11990.0,13285.0,22186.0,11810.0,6169.0,10728.0,14055.0,21833.0,15051.0
2023-09-06,11856.0,12990.0,22164.0,11963.0,6225.0,11228.0,13717.0,21657.0,14775.0
2023-09-07,11919.0,12980.0,22223.0,12367.0,6387.0,11325.0,13524.0,21798.0,14589.0
2023-09-08,12069.0,13180.0,22627.0,12617.0,6475.0,11469.0,13484.0,21939.0,14572.0
2023-09-11,12234.0,13390.0,23109.0,12818.0,6532.0,11586.0,13513.0,22156.0,14522.0
2023-09-12,12840.0,13825.0,24214.0,13389.0,6741.0,11611.0,14257.0,23347.0,15476.0
2023-09-13,13274.0,14350.0,24982.0,13787.0,6880.0,11978.0,14632.0,23605.0,15709.0
2023-09-14,13445.0,14470.0,25268.0,14025.0,6944.0,12194.0,14786.0,23833.0,15944.0
2023-09-15,13570.0,14585.0,25364.0,14173.0,6979.0,12283.0,14941.0,23778.0,16138.0
2023-09-18,13659.0,14690.0,25473.0,14250.0,7013.0,12406.0,15037.0,23954.0,16563.0
2023-09-19,13902.0,15080.0,25714.0,14393.0,7070.0,12753.0,15306.0,24322.0,16787.0
2023-09-20,14025.0,15400.0,25659.0,14465.0,7078.0,13122.0,15402.0,24252.0,16802.0
2023-09-21,13929.0,15500.0,25500.0,14288.0,7017.0,13303.0,15220.0,24301.0,16686.0
2023-09-22,13828.0,15620.0,25345.0,13994.0,6889.0,13361.0,15122.0,24133.0,16434.0
2023-09-25,13832.0,16015.0,25441.0,13698.0,6744.0,13339.0,15070.0,24400.0,16427.0
2023-09-26,13908.0,16465.0,25777.0,13408.0,6638.0,13336.0,15114.0,24693.0,16546.0
2023-09-27,14063.0,17240.0,25959.0,13150.0,6498.0,13239.0,15186.0,24827.0,16530.0
2023-09-28,14048.0,17550.0,26018.0,12923.0,6300.0,13094.0,15114.0,24463.0,16276.0
2023-09-29,13969.0,17615.0,26018.0,12734.0,6271.0,12856.0,14964.0,24576.0,16384.0
2023-10-02,13823.0,17540.0,25918.0,12591.0,5900.0,12700.0,14814.0,24755.0,16224.0
2023-10-03,13569.0,17225.0,25573.0,12377.0,5671.0,12547.0,14600.0,24971.0,15954.0
2023-10-04,13291.0,16775.0,25118.0,12253.0,5465.0,12500.0,14373.0,24693.0,15068.0
2023-10-05,12993.0,16265.0,24620.0,12142.0,5309.0,12381.0,14116.0,24779.0,15000.0
2023-10-06,12815.0,15930.0,24150.0,12125.0,5245.0,12313.0,13991.0,25000.0,15084.0
2023-10-09,12939.0,15795.0,24077.0,12590.0,5343.0,12772.0,14123.0,24778.0,14947.0
2023-10-10,13168.0,15670.0,23900.0,13242.0,5494.0,14211.0,14455.0,24322.0,14828.0
2023-10-11,13190.0,15375.0,23668.0,13588.0,5606.0,14906.0,14527.0,24156.0,14973.0
2023-10-12,12997.0,14905.0,23250.0,13636.0,5604.0,14914.0,14375.0,24056.0,14881.0
2023-10-13,12768.0,14575.0,22986.0,13425.0,5525.0,14683.0,14175.0,23809.0,14488.0
2023-10-16,12639.0,14445.0,22859.0,13264.0,5431.0,14422.0,14062.0,23291.0,14138.0
2023-10-17,12751.0,15020.0,22936.0,13155.0,5369.0,14111.0,14044.0,23168.0,14035.0
2023-10-18,13232.0,16750.0,23282.0,13006.0,5338.0,13900.0,14223.0,23900.0,14407.0
2023-10-19,13383.0,17230.0,23436.0,12898.0,5319.0,13550.0,14373.0,23829.0,14272.0
2023-10-20,13402.0,17325.0,23541.0,12806.0,5303.0,13283.0,14402.0,23955.0,14470.0
2023-10-23,13410.0,17338.0,23558.0,12832.0,5300.0,13194.0,14391.0,23872.0,14419.0
2023-10-24,13495.0,17240.0,23568.0,12963.0,5309.0,13150.0,14641.0,24027.0,14676.0
2023-10-25,13504.0,16940.0,23482.0,12998.0,5319.0,13094.0,14918.0,24365.0,15017.0
2023-10-26,13316.0,16270.0,23193.0,12886.0,5286.0,13044.0,15050.0,24057.0,14837.0
2023-10-27,13112.0,15820.0,22936.0,12725.0,5213.0,12883.0,14991.0,23847.0,14793.0
2023-10-30,12841.0,15365.0,22709.0,12469.0,5126.0,12728.0,14782.0,23687.0,14520.0
2023-10-31,12467.0,14755.0,22323.0,12238.0,5025.0,12539.0,14400.0,23333.0,14107.0
2023-11-01,12062.0,14280.0,21973.0,12017.0,4923.0,12311.0,13782.0,22869.0,13210.0
2023-11-02,11810.0,14140.0,21802.0,11825.0,4875.0,12067.0,13291.0,22799.0,12988.0
2023-11-03,11698.0,14190.0,21905.0,11650.0,4810.0,11831.0,13009.0,22837.0,12935.0
2023-11-06,11693.0,14340.0,22036.0,11575.0,4756.0,11739.0,12905.0,22911.0,12867.0
2023-11-07,11742.0,14515.0,22168.0,11498.0,4699.0,11600.0,12959.0,22852.0,12534.0
2023-11-08,11895.0,14790.0,22318.0,11425.0,4678.0,11439.0,13259.0,23313.0,13153.0
2023-11-09,12165.0,15355.0,22559.0,11500.0,4678.0,11417.0,13545.0,23730.0,13420.0
2023-11-10,12437.0,15975.0,22759.0,11667.0,4738.0,11517.0,13709.0,23787.0,13573.0
2023-11-13,12598.0,16310.0,22936.0,11772.0,4798.0,,13800.0,23851.0,13704.0
2023-11-14,13128.0,17640.0,23416.0,12154.0,4919.0,12156.0,13941.0,23903.0,13550.0
2023-11-15,13905.0,19350.0,24027.0,12756.0,5229.0,12956.0,14295.0,24189.0,13809.0
2023-11-16,14860.0,21500.0,24795.0,13388.0,5541.0,13333.0,14800.0,24987.0,14562.0
2023-11-17,15532.0,22975.0,26045.0,13704.0,5731.0,13628.0,15068.0,25918.0,15370.0
2023-11-20,15899.0,23670.0,27045.0,13821.0,5829.0,13711.0,15250.0,26255.0,15410.0
2023-11-21,16386.0,24650.0,27995.0,14064.0,5963.0,13972.0,15491.0,26278.0,15318.0
2023-11-22,16739.0,25425.0,28564.0,14343.0,6051.0,14267.0,15573.0,26636.0,15688.0
2023-11-23,16972.0,25715.0,29095.0,14699.0,6175.0,14588.0,15591.0,27156.0,16091.0
2023-11-24,17241.0,26200.0,29473.0,15054.0,6285.0,14883.0,15627.0,27597.0,16232.0
2023-11-27,17523.0,26430.0,29773.0,15617.0,6479.0,15483.0,15741.0,27701.0,16324.0
2023-11-28,17614.0,26465.0,29827.0,15894.0,6660.0,16056.0,15705.0,28218.0,16581.0
2023-11-29,17847.0,26680.0,30050.0,16246.0,6858.0,16078.0,15868.0,28380.0,16628.0
2023-11-30,18639.0,28030.0,31223.0,16698.0,7113.0,16478.0,16532.0,29249.0,17161.0
2023-12-01,19731.0,30225.0,32809.0,17242.0,7425.0,17044.0,17255.0,30525.0,17815.0
2023-12-04,20630.0,31620.0,34045.0,17925.0,7894.0,17606.0,17954.0,30843.0,18131.0
2023-12-05,20487.0,31370.0,34014.0,17794.0,7880.0,18044.0,17809.0,31051.0,18347.0
2023-12-06,19466.0,29750.0,32359.0,17100.0,7713.0,17939.0,16941.0,30399.0,17664.0
2023-12-07,18440.0,28475.0,30150.0,16317.0,7306.0,17239.0,16109.0,29487.0,17071.0
2023-12-08,17596.0,26967.0,28500.0,15561.0,6979.0,16564.0,15840.0,28660.0,16747.0
2023-12-11,17102.0,25725.0,27745.0,15083.0,6891.0,16317.0,15909.0,28007.0,16593.0
2023-12-12,16632.0,24340.0,27086.0,14648.0,6805.0,15917.0,16105.0,27548.0,16546.0
2023-12-13,16241.0,22975.0,26677.0,14373.0,6713.0,15511.0,16336.0,27706.0,16782.0
2023-12-14,15895.0,21870.0,26459.0,14083.0,6614.0,15133.0,16450.0,27787.0,16846.0
2023-12-15,15760.0,21495.0,26564.0,13863.0,6531.0,14872.0,16491.0,27505.0,16653.0
2023-12-18,15819.0,21520.0,26795.0,13783.0,6519.0,14578.0,16659.0,27817.0,16874.0
2023-12-19,15895.0,21660.0,27200.0,13729.0,6494.0,14378.0,16714.0,27858.0,16698.0
2023-12-20,15916.0,21605.0,27586.0,13684.0,6463.0,14122.0,16750.0,28197.0,16786.0
2023-12-21,15900.0,21443.0,27777.0,13623.0,6445.0,13906.0,16823.0,28073.0,16826.0
2023-12-22,15847.0,21210.0,27923.0,13548.0,6431.0,13783.0,16859.0,28465.0,16976.0
2024-01-02,15515.0,20406.0,27355.0,13455.0,6414.0,13525.0,16695.0,28466.0,16806.0
2024-01-03,14935.0,19250.0,26223.0,13225.0,6295.0,13119.0,16336.0,28160.0,16760.0
2024-01-04,14207.0,17965.0,25200.0,12873.0,6119.0,12828.0,15673.0,27261.0,15930.0
2024-01-05,13657.0,17025.0,24659.0,12481.0,5962.0,12567.0,15182.0,27095.0,15641.0
2024-01-08,13113.0,16320.0,23932.0,12025.0,5749.0,12356.0,14650.0,26308.0,15038.0
2024-01-09,12474.0,15510.0,23177.0,11465.0,5556.0,12086.0,13977.0,25972.0,14778.0
2024-01-10,11837.0,14650.0,22377.0,10823.0,5306.0,11461.0,13455.0,24969.0,14177.0
2024-01-11,11454.0,13895.0,21945.0,10341.0,5154.0,10917.0,13405.0,24820.0,14175.0
2024-01-12,11357.0,13520.0,21696.0,10096.0,5048.0,10383.0,13714.0,24547.0,14068.0
2024-01-15,11373.0,13420.0,21686.0,10013.0,4975.0,9994.0,13950.0,24535.0,14427.0
2024-01-16,11450.0,13410.0,21900.0,9988.0,4915.0,9586.0,14182.0,24844.0,14702.0
2024-01-17,11678.0,13578.0,22486.0,10271.0,4910.0,9336.0,14373.0,25166.0,14805.0
2024-01-18,12096.0,13975.0,23364.0,10727.0,5020.0,9247.0,14727.0,25678.0,15014.0
2024-01-19,12610.0,14565.0,24086.0,11194.0,5151.0,9286.0,15275.0,25837.0,15427.0
2024-01-22,12850.0,14785.0,24377.0,11473.0,5241.0,9339.0,15532.0,25898.0,15589.0
2024-01-23,13177.0,15375.0,24845.0,11679.0,5334.0,9439.0,15773.0,26219.0,15809.0
2024-01-24,13632.0,16040.0,25441.0,11979.0,5498.0,9492.0,16232.0,26584.0,16149.0
2024-01-25,13873.0,16390.0,25723.0,12161.0,5582.0,9622.0,16468.0,26691.0,16380.0
2024-01-26,13927.0,16515.0,25786.0,12242.0,5600.0,9988.0,16450.0,26658.0,16282.0
2024-01-29,13839.0,16435.0,25632.0,12210.0,5563.0,10183.0,16314.0,26737.0,16063.0
2024-01-30,13389.0,15840.0,25127.0,11875.0,5425.0,10344.0,15805.0,26167.0,15650.0
2024-01-31,12757.0,15075.0,24191.0,11343.0,5270.0,10378.0,15141.0,25572.0,15196.0
2024-02-01,12135.0,14015.0,23223.0,10980.0,5090.0,10361.0,14636.0,25098.0,14963.0
2024-02-02,11660.0,13195.0,22600.0,10765.0,5021.0,10272.0,14147.0,24797.0,14911.0
2024-02-05,11432.0,12705.0,22300.0,10741.0,5025.0,10356.0,13914.0,24977.0,14947.0
2024-02-06,11515.0,12590.0,22405.0,11149.0,5154.0,11169.0,13868.0,24706.0,15023.0
2024-02-07,11670.0,12770.0,22827.0,11363.0,5213.0,11661.0,13895.0,24709.0,15079.0
2024-02-08,11933.0,13360.0,23264.0,11428.0,5256.0,11831.0,14068.0,25087.0,15045.0
2024-02-09,12245.0,13900.0,23691.0,11464.0,5293.0,11844.0,14473.0,25203.0,15298.0
2024-02-12,12399.0,14115.0,23941.0,11490.0,5314.0,,14693.0,25265.0,15316.0
2024-02-13,12614.0,14275.0,24136.0,11700.0,5390.0,11869.0,15011.0,25386.0,15693.0
2024-02-14,12901.0,14465.0,24323.0,11963.0,5456.0,11881.0,15507.0,25451.0,15882.0
2024-02-15,13271.0,14630.0,24573.0,12497.0,5550.0,12069.0,16044.0,25910.0,16519.0
2024-02-16,13481.0,14638.0,24652.0,12933.0,5650.0,12288.0,16312.0,26087.0,16576.0
2024-02-19,13796.0,14685.0,24791.0,13848.0,5800.0,12881.0,16464.0,26338.0,16699.0
2024-02-20,14016.0,14235.0,24755.0,15067.0,6081.0,14083.0,16476.0,26452.0,16862.0
2024-02-21,13722.0,13485.0,24150.0,15304.0,6103.0,14697.0,16118.0,26257.0,16669.0
2024-02-22,13279.0,12615.0,23400.0,15300.0,6029.0,15033.0,15645.0,25780.0,16231.0
2024-02-23,13021.0,12182.0,23032.0,15181.0,5988.0,14931.0,15382.0,25490.0,15856.0
2024-02-26,12865.0,11855.0,22686.0,15311.0,6000.0,14878.0,15136.0,25414.0,15793.0
2024-02-27,12889.0,11580.0,22341.0,15793.0,6106.0,15056.0,15123.0,25169.0,15651.0
2024-02-28,13310.0,11503.0,22341.0,16613.0,6556.0,15483.0,15756.0,25024.0,16058.0
2024-02-29,13794.0,11570.0,22773.0,17202.0,6863.0,16125.0,16577.0,25322.0,16818.0
2024-03-01,14173.0,11760.0,23350.0,17541.0,7093.0,16828.0,17132.0,25649.0,17383.0
2024-03-04,14625.0,11970.0,23768.0,18042.0,7425.0,17467.0,17794.0,25753.0,18054.0
2024-03-05,14906.0,12180.0,24009.0,18346.0,7641.0,18056.0,18150.0,26067.0,18612.0
2024-03-06,15071.0,12260.0,24091.0,18401.0,7680.0,18378.0,18548.0,26361.0,19000.0
2024-03-07,15220.0,12300.0,24177.0,18300.0,7738.0,18417.0,19047.0,26335.0,19305.0
2024-03-08,15414.0,12425.0,24439.0,18198.0,7780.0,18483.0,19576.0,26453.0,19747.0
2024-03-11,15704.0,12675.0,24836.0,18183.0,7815.0,18556.0,20200.0,26994.0,20316.0
2024-03-12,16201.0,13290.0,26018.0,18253.0,7906.0,18561.0,20864.0,27809.0,20926.0
2024-03-13,17049.0,14805.0,27764.0,18538.0,8150.0,18961.0,21525.0,29182.0,21527.0
2024-03-14,17861.0,16485.0,29418.0,18744.0,8331.0,19264.0,22050.0,30524.0,22309.0
2024-03-15,18770.0,18250.0,30600.0,18928.0,8488.0,19644.0,23009.0,31169.0,22979.0
2024-03-18,19349.0,19385.0,31170.0,19235.0,8748.0,19806.0,23460.0,31604.0,23393.0
2024-03-19,19421.0,19710.0,31423.0,19428.0,8863.0,20189.0,23145.0,31707.0,23337.0
2024-03-20,18924.0,19510.0,31123.0,19016.0,8738.0,20044.0,22141.0,31208.0,22690.0
2024-03-21,18498.0,18975.0,30668.0,18548.0,8655.0,18989.0,21736.0,31215.0,22576.0
2024-03-22,18147.0,18545.0,30159.0,18200.0,8581.0,18500.0,21409.0,30809.0,22159.0
2024-03-25,17746.0,17993.0,29480.0,17886.0,8523.0,18194.0,21040.0,30342.0,21834.0
2024-03-26,17056.0,17050.0,28509.0,17198.0,8348.0,17672.0,20482.0,29519.0,21226.0
2024-03-27,16134.0,15925.0,27291.0,16338.0,8053.0,16789.0,19565.0,28635.0,20355.0
2024-03-28,15577.0,15225.0,26500.0,15841.0,7884.0,16022.0,19027.0,28090.0,20115.0
2024-04-01,,,,,,15717.0,,,
2024-04-02,15005.0,14501.0,25700.0,15283.0,7548.0,15400.0,18566.0,27165.0,19468.0
2024-04-03,14611.0,14113.0,25259.0,14882.0,7356.0,14944.0,18123.0,26606.0,18996.0
2024-04-04,14265.0,13615.0,24850.0,14523.0,7218.0,14688.0,17864.0,26141.0,18793.0
2024-04-05,13919.0,13085.0,24518.0,14275.0,7109.0,14375.0,17509.0,26026.0,18655.0
2024-04-08,13665.0,12695.0,24305.0,14094.0,6979.0,14178.0,17250.0,25582.0,18205.0
2024-04-09,13363.0,12290.0,24123.0,13691.0,6805.0,13711.0,17036.0,25647.0,18279.0
2024-04-10,13344.0,11980.0,24051.0,13455.0,6707.0,,17486.0,25585.0,18488.0
2024-04-11,13756.0,12140.0,24423.0,13764.0,6794.0,13539.0,18315.0,25765.0,19105.0
2024-04-12,14083.0,12485.0,24805.0,14222.0,6924.0,13789.0,18564.0,25927.0,19202.0
2024-04-15,14287.0,12870.0,25005.0,14492.0,6995.0,13956.0,18607.0,26043.0,19127.0
2024-04-16,14449.0,13230.0,25395.0,14654.0,7065.0,14117.0,18559.0,26472.0,19358.0
2024-04-17,14908.0,13970.0,26164.0,14996.0,7178.0,14844.0,18895.0,26838.0,19462.0
2024-04-18,15549.0,15395.0,27300.0,15328.0,7270.0,15433.0,19159.0,27366.0,19852.0
2024-04-19,15910.0,16305.0,28173.0,15404.0,7269.0,15631.0,19250.0,28045.0,20050.0
2024-04-22,16012.0,16815.0,28459.0,15352.0,7263.0,15611.0,19114.0,28143.0,19972.0
2024-04-23,15886.0,16950.0,28650.0,15117.0,7138.0,15347.0,18755.0,28296.0,19789.0
2024-04-24,15851.0,17120.0,28691.0,14990.0,7085.0,15061.0,18605.0,28646.0,19564.0
2024-04-25,15729.0,16970.0,28618.0,14932.0,7038.0,14911.0,18414.0,28823.0,19434.0
2024-04-26,15564.0,16595.0,28423.0,14902.0,7016.0,14553.0,18273.0,28769.0,19450.0
2024-04-29,15383.0,16333.0,28191.0,14798.0,7006.0,14325.0,18055.0,28411.0,19036.0
2024-04-30,15272.0,16063.0,27927.0,14705.0,6931.0,14306.0,18100.0,28430.0,19077.0
2024-05-01,15286.0,15813.0,27783.0,14728.0,6870.0,,18406.0,28410.0,19144.0
2024-05-02,15430.0,15725.0,27723.0,14950.0,6900.0,14550.0,18784.0,28762.0,19540.0
2024-05-03,15616.0,15903.0,27815.0,15217.0,6984.0,15186.0,18975.0,28975.0,19868.0
2024-05-06,,,,,,15488.0,,,
2024-05-07,16209.0,16280.0,28465.0,15986.0,7154.0,16261.0,19723.0,29204.0,20185.0
2024-05-08,16708.0,16645.0,28995.0,16779.0,7353.0,17317.0,20177.0,29536.0,20557.0
2024-05-09,16844.0,16761.0,29135.0,17107.0,7450.0,17906.0,20180.0,29696.0,20554.0
2024-05-10,16894.0,16765.0,29145.0,17375.0,7529.0,18150.0,20091.0,29701.0,20477.0
2024-05-13,16821.0,16662.0,29177.0,17471.0,7585.0,18250.0,19825.0,29772.0,20290.0
2024-05-14,16463.0,16260.0,28764.0,17319.0,7522.0,18044.0,19253.0,29430.0,19796.0
2024-05-15,15805.0,15440.0,27918.0,16800.0,7361.0,17639.0,18509.0,28882.0,19294.0
2024-05-16,15266.0,14625.0,27036.0,16442.0,7263.0,17311.0,18017.0,28234.0,18770.0
2024-05-17,15091.0,14189.0,26570.0,16396.0,7250.0,16983.0,17995.0,27818.0,18656.0
2024-05-20,14964.0,13869.0,26344.0,16440.0,7250.0,16911.0,17878.0,27774.0,18596.0
2024-05-21,15065.0,13580.0,26182.0,16942.0,7343.0,17183.0,18059.0,27655.0,18804.0
2024-05-22,15140.0,13225.0,26045.0,17308.0,7412.0,,18323.0,27828.0,19003.0
2024-05-23,15156.0,12920.0,25882.0,17693.0,7485.0,17447.0,18341.0,27653.0,19037.0
2024-05-24,15080.0,12610.0,25718.0,17866.0,7519.0,17617.0,18245.0,27542.0,18892.0
2024-05-27,,,,,,17750.0,,,
2024-05-28,14877.0,12295.0,25573.0,17688.0,7449.0,17678.0,18050.0,27137.0,18766.0
2024-05-29,14522.0,11750.0,25148.0,17378.0,7389.0,17403.0,17741.0,26625.0,18324.0
2024-05-30,14130.0,11240.0,24736.0,17119.0,7361.0,16861.0,17223.0,26244.0,18060.0
2024-05-31,13904.0,10830.0,24355.0,17048.0,7346.0,16650.0,17000.0,26033.0,17871.0
2024-06-03,13794.0,10535.0,24100.0,17000.0,7292.0,16600.0,17025.0,25994.0,18071.0
2024-06-04,13776.0,10348.0,23986.0,17015.0,7278.0,16578.0,17150.0,26194.0,18307.0
2024-06-05,13981.0,10300.0,23964.0,17135.0,7303.0,16606.0,17773.0,26291.0,18733.0
2024-06-06,14247.0,10355.0,24170.0,17386.0,7336.0,16714.0,18323.0,26466.0,19107.0
2024-06-07,14416.0,10825.0,24370.0,17387.0,7350.0,16700.0,18423.0,26507.0,19165.0
